,index,local_e,adsorbate_e,slab_e,effective_coord,center_coord,sites,band_gap,formation_eng,density,space_group_no,Miller_index,Sum_atomic_adsorbate,num_adsorbates,mean_atomic_bulk,Eads
16574,1785281,1.7202713875992326,2.27,1.726,0.0,0.0,0.0,0.0,-0.3821948887499999,12.52322873576359,129.0,111.0,10.0,5.0,44.0,-2.695364149999989
16576,1261024,1.1701171866046514,3.44,1.3145454545454545,2.333333333333333,3.0,3.0,0.0,-0.4206096118055562,2.830868699249479,8.0,212.0,8.0,1.0,25.22222137451172,-0.3982763000000204
16590,867903,1.8855964259419165,2.518,1.9318181818181817,0.0,0.0,0.0,1.0249,-0.3996504602155153,4.288053836131996,14.0,1.0,17.0,5.0,26.14285659790039,-1.3802764600000046
16594,736834,2.071741619849077,2.518,2.072857142857143,0.0,0.0,0.0,0.0,-0.225338236666668,7.504894339130935,164.0,210.0,17.0,5.0,44.0,-0.3078977200000281
16604,2309739,1.9496153466773911,2.518,1.955,0.0,0.0,0.0,0.7852999999999999,-0.4386333512500009,5.154975029515741,194.0,212.0,17.0,5.0,41.5,0.8814776199999983
16616,868009,1.7440498028063511,2.5975,1.747142857142857,0.0,0.0,0.0,0.0,-0.1952938680030302,7.092495889639398,65.0,111.0,16.0,4.0,29.0,-0.6282668000000058
16628,1392343,1.6074825037928078,2.518,1.63,10.5,2.0,2.0,0.0,-0.2565679075000009,5.29300627125541,221.0,100.0,17.0,5.0,25.0,-1.930108899999993
16662,1916884,1.9853182693254592,2.6133333333333333,1.9866666666666664,0.0,0.0,0.0,0.0,-0.1489697250000006,7.981370973702554,68.0,101.0,10.0,3.0,49.20000076293945,0.0485823399999958
16665,2047967,1.4184454669854858,2.5975,1.5775,3.5,2.0,2.0,0.0,-0.8005551183333353,6.938252567919399,14.0,201.0,16.0,4.0,46.22222137451172,-1.402785579999971
16675,1785866,1.6698123382906396,2.518,1.675,8.0,1.0,1.0,0.0,-0.1655452937500001,8.690441632583685,47.0,111.0,17.0,5.0,43.1875,-1.5109926299999756
16718,999683,2.2639567133671075,2.27,2.28,0.0,0.0,0.0,0.0153000000000007,-0.3905405761718743,5.682200033023055,225.0,211.0,10.0,5.0,33.0,-1.4792347499999892
16722,737565,1.885892532128061,2.8200000000000003,1.9975,0.0,0.0,0.0,0.0,-0.2903331074999982,9.239708783440832,221.0,110.0,9.0,2.0,66.5,0.4147360999999989
16726,1524009,1.0980785362724306,2.8200000000000003,1.1825,2.0,2.0,2.0,0.5682,-0.4259336500646551,3.4537247930583703,225.0,100.0,9.0,2.0,27.5,-0.964390690000002
16761,1917339,1.2067981871772815,2.2875,1.2955555555555556,2.0,1.0,1.0,0.0,-0.5509389933333312,4.865699776894802,62.0,21.0,9.0,4.0,40.66666793823242,-2.0412805299999945
16764,2048431,2.2858348039132217,2.5975,2.286666666666666,0.0,0.0,0.0,0.0,-0.2079951900000007,12.164739082784791,140.0,1.0,16.0,4.0,70.0,-0.4314210000000571
16766,999864,2.2240258178839287,2.2875,2.26,1.0,1.0,1.0,0.8170999999999999,-0.6943673466874998,4.039225867273605,44.0,12.0,9.0,4.0,29.200000762939453,-1.876502569999985
16767,475583,1.9347046935631755,2.316666666666667,1.936315789473684,6.0,1.0,1.0,0.0,-0.228854395416666,7.501525154618367,20.0,211.0,8.0,3.0,30.5,-0.2491103300000077
16772,475606,1.8396800654821304,2.6133333333333333,1.844666666666667,6.0,1.0,1.0,0.0,-0.3651214235000012,7.963485033341482,123.0,212.0,10.0,3.0,26.14999961853028,0.1471340100000588
16783,1262108,2.1348256154035146,2.5975,2.136,6.0,1.0,1.0,0.0,-0.4398400500000008,8.033481845611933,164.0,111.0,16.0,4.0,49.66666793823242,-0.4008305300000074
16823,1262311,1.479868809895624,2.27,1.4933333333333334,0.0,0.0,0.0,0.0,-0.5153032850000017,4.863093462079268,194.0,201.0,10.0,5.0,27.33333396911621,-1.4320644500000128
16837,475943,2.085788593641373,2.5975,2.090909090909091,10.0,1.0,1.0,0.0,-0.3993699424999993,9.774616645836296,62.0,111.0,16.0,4.0,34.0,-0.115874989999952
16838,869163,2.1873480682631765,2.6133333333333333,2.2175,0.0,0.0,0.0,0.7056000000000004,-0.6983747601562484,4.4131581525774095,122.0,211.0,10.0,3.0,23.0,-0.0546821600000271
16851,475991,2.245960975495466,2.316666666666667,2.246923076923077,4.5,2.0,2.0,0.0,-0.3514755929166711,11.097355461273024,36.0,112.0,8.0,3.0,55.83333206176758,-0.7721654099999569
16857,1786733,1.4349832821582975,2.2875,1.4575,12.0,1.0,1.0,0.0,-0.1135985250000051,12.656477086056126,139.0,112.0,9.0,4.0,63.66666793823242,-1.5573989499999925
16864,738185,1.31224997618594,2.2875,1.46,2.0,1.0,1.0,2.141,-1.2220047158333334,2.495220889363192,225.0,111.0,9.0,4.0,30.0,-1.7830354700000015
16880,345085,1.154680858584097,2.316666666666667,1.2133333333333334,0.0,0.0,0.0,0.0,-0.0915088524999987,2.6273043955977142,139.0,211.0,8.0,3.0,20.5,-0.3679827999999929
16886,1000466,1.954204422373852,2.5975,1.98,6.0,1.0,1.0,0.0,-0.4790384813577582,14.426176307889722,225.0,100.0,16.0,4.0,53.0,0.1026067299999908
16913,2311360,1.6940716223161207,2.2,1.71,8.5,2.0,2.0,0.0,-0.4325562700000027,6.1570440280538365,223.0,211.0,1.0,1.0,29.25,-0.8028960600000232
16917,1656030,2.3541375126087374,2.465,2.373333333333333,0.0,0.0,0.0,1.4856999999999996,-0.4730268268749995,4.205587972220278,186.0,102.0,18.0,6.0,27.33333396911621,-1.59440127000002
16926,1656057,1.5217818936600322,2.5975,1.5533333333333332,0.0,0.0,0.0,0.0,-0.7861805793750012,3.9229649829167736,38.0,110.0,16.0,4.0,24.0,-1.6247653000000355
16930,2049286,1.491987766066878,2.518,1.5918181818181818,0.0,0.0,0.0,0.0,-0.3557450562931024,5.136120724065437,62.0,21.0,17.0,5.0,30.66666603088379,-2.123881250000011
16949,1000816,2.042394982882489,2.518,2.053333333333333,0.0,0.0,0.0,0.0337999999999993,-0.2320442077777771,9.73524421344194,180.0,221.0,17.0,5.0,34.0,-1.5376497299999985
16951,1000825,1.8854846206314568,2.6133333333333333,1.948,0.0,0.0,0.0,0.0,-0.7502546365000129,6.664861821314796,63.0,111.0,10.0,3.0,21.39999961853028,-0.1424665399999867
16970,869855,2.21946261944071,2.518,2.22,4.0,1.0,1.0,0.2625000000000002,-0.5725928316666659,8.009504852964664,14.0,109.0,17.0,5.0,37.0,-0.7663187900000139
16991,2049590,2.4518156537553977,2.6133333333333333,2.455,0.0,0.0,0.0,2.0962,-0.7254532374999996,2.74490739882466,64.0,211.0,10.0,3.0,49.0,0.2737413799999899
16992,2180663,2.1899310858770047,2.6133333333333333,2.1900000000000004,0.0,0.0,0.0,0.0,-0.0262042750000048,11.462492221117396,166.0,208.0,10.0,3.0,45.0,0.2270187699999724
16998,1656402,2.118229431489228,2.518,2.1872727272727275,0.0,0.0,0.0,0.0,-1.3794021127017535,7.546023693706309,12.0,21.0,17.0,5.0,37.0,-0.6365636900000027
17006,607856,2.153328178687309,2.2875,2.22,3.0,1.0,1.0,0.0,-1.3669631757777754,3.677107076680458,42.0,12.0,9.0,4.0,35.0,-2.97205071999997
17016,1525380,1.8781337159082645,2.6133333333333333,2.1031578947368423,0.0,0.0,0.0,0.0,-0.979993285000001,3.4595966916369734,176.0,192.0,10.0,3.0,17.571428298950195,-0.6381866799999898
17018,83607,1.1359557114255217,2.6133333333333333,1.2733333333333334,0.0,0.0,0.0,0.725,-0.4409424977142855,2.415627688337332,166.0,101.0,10.0,3.0,24.571428298950195,-0.4420408499999979
17022,1263288,1.1770776591305756,2.2875,1.2592307692307694,1.0,2.0,2.0,0.0,-0.2312635370000009,5.72090014418417,136.0,210.0,9.0,4.0,38.59999847412109,-1.1767190000000056
17023,214713,2.06903534296524,2.518,2.074,0.0,0.0,0.0,0.0,-0.1271004478174605,3.194262966314924,205.0,211.0,17.0,5.0,14.666666984558104,-0.8385913799999685
17050,608039,1.88465178570132,2.8200000000000003,1.895384615384616,5.0,1.0,1.0,0.0,-0.3831828349999995,8.33944144768828,136.0,210.0,9.0,2.0,48.0,0.5048810000000117
17051,1787705,1.8100000000000007,2.5975,1.81,0.0,0.0,0.0,0.0,0.1279892599999996,6.5343258182491,139.0,101.0,16.0,4.0,31.0,-0.1783763199999981
17070,1394583,2.162593279883245,2.465,2.164285714285714,0.0,0.0,0.0,0.0,-0.4330251771428542,10.6370562450621,166.0,192.0,18.0,6.0,63.14285659790039,-0.9209558100000096
17077,2049971,2.176481788473822,2.5975,2.185714285714286,2.0,2.0,2.0,4.4871,-0.1386008337847231,1.1619504772492149,60.0,21.0,16.0,4.0,5.55555534362793,-0.7996113299999479
17079,83902,1.5597747866859757,2.316666666666667,1.6566666666666667,1.0,1.0,1.0,0.0,-0.3074172456896535,6.825293767530593,123.0,102.0,8.0,3.0,47.0,0.1647849999999806
17097,870388,1.8475401895106376,2.2875,1.885,0.0,0.0,0.0,0.0,-0.7535287812500009,9.408124662245465,225.0,211.0,9.0,4.0,40.75,-2.510426069999994
17107,739345,2.1111354071277963,2.2875,2.123333333333333,3.0,1.0,1.0,0.0,-0.4297353981250023,18.196352527175847,221.0,211.0,9.0,4.0,66.25,-1.9368005999999696
17127,2050184,1.535840553748186,2.518,1.5475,6.5,2.0,2.0,0.0,-0.442103669999998,5.951599132488766,225.0,210.0,17.0,5.0,34.75,-1.7604140500000085
17131,1001644,1.401499197288387,2.2875,1.415,6.0,1.0,1.0,0.0,-0.3856520915000004,4.089436990153181,136.0,201.0,9.0,4.0,28.600000381469727,-2.106488979999994
17144,2181350,2.4899264290803576,2.465,2.496,0.0,0.0,0.0,0.0,-0.7734104646875011,5.6932190845009245,11.0,101.0,18.0,6.0,26.39999961853028,-1.3185199800000191
17154,477500,2.080464901298888,2.316666666666667,2.087142857142857,4.0,2.0,2.0,0.8292999999999999,-0.3418431917142847,4.259115058926476,20.0,21.0,8.0,3.0,17.200000762939453,-1.4909235900000797
17155,1263935,1.3016875874250056,2.2875,1.3825,0.0,0.0,0.0,0.0,-0.7720667150000006,4.7961848854724245,139.0,211.0,9.0,4.0,41.0,-1.196596729999996
17160,1788256,2.1111354071277906,2.518,2.123333333333333,4.0,1.0,1.0,0.0,-0.4300651893749982,17.705133131759496,127.0,221.0,17.0,5.0,66.25,-1.0025717799999825
17165,870785,1.20186903314505,2.465,1.3020833333333337,0.0,0.0,0.0,0.5438999999999998,-1.0396251813888884,4.162377088717068,14.0,208.0,18.0,6.0,29.77777862548828,-2.174186679999991
17195,1264124,1.219999999999999,2.5975,1.22,0.0,0.0,0.0,0.0,-0.1816720550000035,4.4292197095064685,221.0,100.0,16.0,4.0,32.5,-0.5146543299999848
17202,1133082,1.5681947664893314,2.27,1.58,6.0,1.0,1.0,0.0,-0.5212570349999991,5.342561068928163,166.0,208.0,10.0,5.0,24.33333396911621,-1.1412414499999954
17226,1002104,1.9484559419516423,2.518,1.970555555555556,3.0,1.0,1.0,0.0,-0.8575332243750005,8.899686207946214,55.0,201.0,17.0,5.0,33.625,-0.8785470999999916
17241,215724,1.3709319372666426,2.2,1.48375,0.0,0.0,0.0,0.8472,-0.6638637349999996,2.825843373926701,72.0,111.0,1.0,1.0,18.66666603088379,0.4790237000000275
17243,1264302,1.8283319928586124,2.5975,1.868,0.0,0.0,0.0,1.3377,-0.933557288967596,7.777163345885484,2.0,98.0,16.0,4.0,59.11111068725586,0.2301251000001229
17259,740111,1.5716233645501725,2.8200000000000003,1.6,11.0,1.0,1.0,0.0,-0.8552623112500015,10.15822872072195,62.0,122.0,9.0,2.0,43.0,-0.0172671799999761
17268,1395506,1.2788901273525446,2.8200000000000003,1.4381818181818182,3.6666666666666665,3.0,3.0,0.5879000000000001,-0.4175571931250004,3.797080157274116,19.0,112.0,9.0,2.0,35.0,-0.579616250000015
17280,2444145,1.1122996867494097,2.27,1.1815384615384616,0.0,0.0,0.0,0.0,-0.3673341297844823,3.7586435858497182,194.0,210.0,10.0,5.0,29.0,-2.8143372500000083
17281,1264498,1.6286581811889966,2.465,1.678,0.0,0.0,0.0,0.0,-0.1035262468750009,5.287949853315504,166.0,199.0,18.0,6.0,31.75,-1.9710143800000424
17287,1395596,1.4372792991384102,2.518,1.455,0.0,0.0,0.0,0.0,-0.3440432994444428,12.11885784001346,189.0,111.0,17.0,5.0,57.77777862548828,-2.142661030000028
17292,609182,1.6940716223161212,2.8200000000000003,1.71,9.0,1.0,1.0,0.0,-0.4325562700000027,6.1570440280538365,223.0,110.0,9.0,2.0,29.25,-1.1637062699999774
17334,1526855,1.9203642022468648,2.518,2.078,0.0,0.0,0.0,0.0,-0.7747108683333342,10.700090997442418,74.0,111.0,17.0,5.0,59.33333206176758,-2.318279060000009
17339,871525,2.427547187138134,2.465,2.433333333333333,0.0,0.0,0.0,0.3137999999999996,-0.5235113602083317,8.078168322945961,205.0,111.0,18.0,6.0,37.33333206176758,-1.5152575399999932
17361,2313453,2.228128034030015,2.5975,2.2285714285714286,4.0,1.0,1.0,1.0185999999999993,-0.7895928486507936,9.109869824238285,205.0,210.0,16.0,4.0,36.0,-0.0131195299999831
17362,609518,2.1927061309688742,2.6133333333333333,2.192727272727273,0.0,0.0,0.0,0.0,-0.3711127650000018,10.140649920570864,36.0,111.0,10.0,3.0,41.66666793823242,-0.1241697300000055
17365,1658107,2.179301556897048,2.5975,2.22,2.0,1.0,1.0,0.0,-0.4042703195601863,7.016711149085676,21.0,110.0,16.0,4.0,41.77777862548828,0.1548958199999788
17367,1920268,2.1945415646572504,2.55,2.21,2.5,2.0,2.0,1.0382000000000002,-0.2423521543253978,6.986125739306176,160.0,199.0,6.0,1.0,36.0,0.9607002200000068
17385,1133921,1.9709285063262847,2.5975,1.975,0.0,0.0,0.0,0.0,-0.095113082500001,9.963419821263283,221.0,110.0,16.0,4.0,33.25,0.6375834099999906
17396,740754,2.2311077524248737,2.518,2.232,4.0,1.0,1.0,0.0,0.0069308079999984,13.4139718167668,166.0,211.0,17.0,5.0,51.59999847412109,-0.5082838100000799
17415,1920466,1.656680222614709,2.8200000000000003,1.741176470588235,4.0,1.0,1.0,0.0,-0.8147804333333326,4.907225132537104,14.0,211.0,9.0,2.0,26.66666603088379,-0.6071101599999906
17427,1265174,2.1,2.6133333333333333,2.1,0.0,0.0,0.0,0.6533000000000002,-0.0101855993749992,5.076003416889559,5.0,110.0,10.0,3.0,40.0,0.0185479700000001
17431,2051622,1.8406520583749693,2.5975,1.87,0.0,0.0,0.0,0.0,-0.542537950833335,8.277578186965673,11.0,11.0,16.0,4.0,34.0,-0.2388291699999172
17438,1396293,0.9185154909936748,2.5975,0.993,0.0,0.0,0.0,0.7039,-1.1140992280729165,2.80892329970684,189.0,192.0,16.0,4.0,26.5,0.5969254799999817
17440,1003086,1.5324265519796123,2.8200000000000003,1.59,1.0,1.0,1.0,0.0,-0.1387681062758616,5.124197298645114,139.0,211.0,9.0,2.0,27.0,-0.2339966000000117
17451,1396371,1.4665033701622687,2.2875,1.4722222222222223,0.0,0.0,0.0,0.0,-0.3552812334770117,5.8560128445209365,38.0,21.0,9.0,4.0,26.0,-1.943233869999972
17453,1396381,2.0147503175783417,2.5975,2.02,4.0,1.0,1.0,0.6496999999999993,-0.4983536825000006,9.64580294954192,64.0,11.0,16.0,4.0,34.66666793823242,-1.5200176999999258
17469,1396476,2.24809485363322,2.465,2.2694117647058825,0.0,0.0,0.0,0.0,-0.2599119442187501,4.495575804385309,215.0,221.0,18.0,6.0,23.0,-1.4153446799999756
17482,741176,1.2683062633495297,2.2875,1.506,3.0,1.0,1.0,2.0952,-1.1982833634374994,4.026382662216832,62.0,21.0,9.0,4.0,42.0,-2.611330650000013
17485,872264,2.57468035367825,2.316666666666667,2.574705882352941,0.0,0.0,0.0,1.8983,0.0197269803645833,2.195169852453091,1.0,110.0,8.0,3.0,18.25,-0.1008781300000123
17486,2051912,0.8917844935083197,2.5975,0.8933333333333333,1.0,1.0,1.0,0.0,0.0029021212500002,0.9622307422927636,194.0,221.0,16.0,4.0,13.666666984558104,0.7272937500000154
17494,479106,1.2288070992040006,2.2,1.3199999999999998,6.0,1.0,1.0,0.0,-0.7358550721428563,4.807284507780022,15.0,112.0,1.0,1.0,36.57143020629883,-0.0940554499999848
17504,1265588,2.3250762175388138,2.518,2.584,0.0,0.0,0.0,5.5987,-2.647301069166667,2.2009428031017264,60.0,211.0,17.0,5.0,18.0,0.2099626899999975
17508,1003448,1.8100000000000032,2.55,1.81,1.0,3.0,3.0,0.0,0.100168061666667,6.481163493709071,220.0,210.0,6.0,1.0,31.0,0.8742546800000355
17513,217027,1.1262108585072703,2.6133333333333333,1.1975,1.0,1.0,1.0,0.0,-0.1378259181250012,3.956361797006034,194.0,210.0,10.0,3.0,28.25,-0.3187596100000007
17515,2052048,1.6689084144992157,2.27,1.68,0.0,0.0,0.0,0.0,-0.3190544662500016,6.106363106928641,63.0,111.0,10.0,5.0,29.0,-2.7439420700001165
17517,2052053,1.9808404567993896,2.6133333333333333,2.102,3.0,1.0,1.0,0.6160000000000001,-0.8596356242983703,5.198166334962073,69.0,120.0,10.0,3.0,36.66666793823242,0.5037223900000072
17524,86007,1.4668586617118051,2.8200000000000003,1.4941176470588236,8.0,2.0,2.0,0.0,-0.4270648337499949,11.90808988596708,193.0,201.0,9.0,2.0,63.75,-1.731952069999977
17529,2183173,1.5334452626113229,2.2,1.606,0.0,0.0,0.0,0.0,-0.1556427606249997,5.593211352453595,166.0,101.0,1.0,1.0,34.0,0.3135036600000092
17543,1396806,1.5608676598316036,2.8200000000000003,1.592,7.5,2.0,2.0,0.0,-0.5310915011111111,6.28660907646841,156.0,111.0,9.0,2.0,33.22222137451172,-1.3994099499999493
17550,479334,1.7452151314896438,2.518,1.79,0.0,0.0,0.0,0.0,-0.3864838037500036,8.597093951987127,223.0,100.0,17.0,5.0,36.25,-3.4360231699999986
17554,1527921,1.0,2.6133333333333333,1.0,0.0,0.0,0.0,0.0,0.0149860449999996,1.5441309069562976,139.0,100.0,10.0,3.0,20.0,-2.071909750000003
17557,872586,1.59277374271415,2.6133333333333333,1.74,0.0,0.0,0.0,0.0,-0.4612871666666649,12.985374344010706,227.0,210.0,10.0,3.0,55.66666793823242,-0.1914120000000139
17581,2052334,1.9891576804960145,2.5975,2.001428571428572,0.0,0.0,0.0,0.0628999999999999,-0.2807953499999994,10.420507368180225,216.0,221.0,16.0,4.0,38.0,-1.2514924500000006
17590,1790240,2.3299567998718502,2.2,2.347142857142857,1.0,1.0,1.0,1.0325999999999995,-0.3610359417827368,3.034640100146826,148.0,101.0,1.0,1.0,22.600000381469727,0.1765421900000205
17602,1790280,1.4136685936433602,2.316666666666667,1.5252777777777775,1.5,2.0,2.0,1.8159,-0.8463417455911326,3.5718171945531223,14.0,212.0,8.0,3.0,29.0,-0.0671638700000016
17604,1397074,1.7054184003888029,2.465,1.7105263157894737,0.0,0.0,0.0,0.0,-0.4414058002777778,6.732766444860586,141.0,211.0,18.0,6.0,28.0,-2.81050147000002
17621,1921471,2.0672306133027423,2.518,2.1366666666666667,0.0,0.0,0.0,1.7042000000000006,-1.542395734166666,4.576429956168475,160.0,111.0,17.0,5.0,29.5,-0.1321604999999976
17628,479705,1.950827024456644,2.465,1.9820689655172408,0.0,0.0,0.0,0.0,-0.5030336207500014,7.413225575377172,223.0,210.0,18.0,6.0,44.5,-1.594482760000005
17629,1659353,2.2948027716147603,2.6133333333333333,2.3017391304347825,0.0,0.0,0.0,0.0264999999999995,-0.1337559496212102,7.215804695186528,11.0,102.0,10.0,3.0,35.6363639831543,1.3656123399999842
17638,1266202,2.1110443953724487,2.5975,2.12,5.0,1.0,1.0,0.0,-0.4490040792346934,10.297080152668336,123.0,221.0,16.0,4.0,41.85714340209961,0.5228764600000204
17640,610851,1.9784349772994816,2.465,2.0,0.0,0.0,0.0,0.0,-0.4185697199999983,10.756257475277948,71.0,212.0,18.0,6.0,44.33333206176758,-1.6425765500000011
17649,2183752,1.8363881272423912,2.5975,1.8545454545454545,6.5,2.0,2.0,0.0,-0.5436875934770123,10.655490292740888,62.0,111.0,16.0,4.0,38.66666793823242,-0.6571421600000349
17663,1790599,2.18,2.518,2.18,0.0,0.0,0.0,0.0,0.1530045975000007,6.2949086916968575,221.0,110.0,17.0,5.0,33.0,-0.8050087700000006
17678,1528525,1.3837146994528289,2.518,1.4066666666666667,4.0,1.0,1.0,0.0,-0.3484606775000038,5.421344282605357,194.0,101.0,17.0,5.0,41.5,-1.6219430300000113
17695,480028,1.5776255618585555,2.27,1.58,0.0,0.0,0.0,0.0,-0.120116481666666,5.877831742691308,139.0,211.0,10.0,5.0,28.75,-2.8260040999999774
17710,873296,1.6124869297660631,2.2875,1.6133333333333333,8.0,1.0,1.0,0.0,-0.197973831111111,6.681383939256305,194.0,101.0,9.0,4.0,27.33333396911621,-2.4485999300000003
17718,1790860,2.2356207191739816,2.6133333333333333,2.255,0.0,0.0,0.0,0.8559,-0.3659070845312513,3.252571059422247,129.0,201.0,10.0,3.0,42.0,-0.123496810000006
17732,2184137,1.9537622009391429,2.6133333333333333,1.975454545454545,0.0,0.0,0.0,0.0,-0.6745217914285723,5.289013997335093,12.0,11.0,10.0,3.0,23.66666603088379,-0.3157080299999393
17735,1790940,1.8999999999999984,3.44,1.9,1.5,2.0,2.0,1.3309000000000006,0.107477384565217,2.113073015134004,217.0,110.0,8.0,1.0,14.0,-1.5487987000000203
17737,1922016,1.3058789095605463,2.518,1.306,0.0,0.0,0.0,0.0,-0.0021257775000028,11.565771533454486,189.0,210.0,17.0,5.0,63.5,-4.341001060000053
17742,2184183,1.7203224472838343,2.2875,1.738,7.0,1.0,1.0,0.0,-0.2855344191666678,7.214910586666127,225.0,221.0,9.0,4.0,28.5,-2.350167459999966
17746,1004553,1.5879573698296454,2.27,1.6290909090909091,0.0,0.0,0.0,0.0,-0.1341455522222207,5.973469514755592,191.0,211.0,10.0,5.0,47.16666793823242,-2.174890540000007
17747,1790985,2.1924957305449064,2.55,2.1925,4.0,3.0,3.0,0.8902999999999999,-0.6073711853174615,9.447313995231188,58.0,120.0,6.0,1.0,35.33333206176758,1.5546359600000417
17791,1529083,1.817847957487,2.2875,1.8333333333333333,5.0,1.0,1.0,0.0,-0.2897720067857148,6.819700183957462,12.0,110.0,9.0,4.0,27.85714340209961,-1.7489420699999982
17797,1791266,1.3329749435061704,2.2875,1.386,1.0,1.0,1.0,0.0,-0.3337805925000001,3.35199563700964,187.0,111.0,9.0,4.0,24.5,-1.9594636000000207
17804,480573,1.618133075805248,2.518,1.6354545454545455,0.0,0.0,0.0,0.0,-0.6213666777777797,6.981076978614959,193.0,110.0,17.0,5.0,36.0,-3.48534884999998
17806,1791338,1.5854974280068983,2.27,1.6555555555555557,0.0,0.0,0.0,0.0,-0.7358642346666708,6.483488500542819,148.0,98.0,10.0,5.0,41.79999923706055,-2.8279632800000627
17808,1922418,2.0819588322237794,2.518,2.1248275862068966,0.0,0.0,0.0,1.6756000000000002,-0.9626519264062487,3.5077372781402407,122.0,221.0,17.0,5.0,18.5,-0.2821633800000427
17811,1922428,1.896422947226513,2.6133333333333333,1.97,0.0,0.0,0.0,0.0,-0.6007023039999979,9.755675798667392,139.0,211.0,10.0,3.0,45.0,-0.9123471400000084
17816,742821,1.620666227198285,2.55,1.6700000000000002,7.0,3.0,3.0,0.0,-1.0498802290000029,6.955862867150542,62.0,101.0,6.0,1.0,37.20000076293945,0.2164955899999654
17821,1529278,1.5514516538634813,2.2875,1.5516666666666667,7.0,1.0,1.0,0.0,-0.2972195262500001,4.276268203576033,194.0,192.0,9.0,4.0,19.75,-1.84645052999997
17822,742854,1.7550477091860657,2.8200000000000003,1.7575,8.0,1.0,1.0,0.0,-0.351950454999999,7.976664600570443,139.0,221.0,9.0,2.0,33.5,-1.0907915300000468
17841,742933,2.3083331258538964,2.5975,2.35,0.0,0.0,0.0,0.0,-1.039548577075596,6.289407620145924,194.0,1.0,16.0,4.0,35.46154022216797,-0.4302493899999717
17861,2053758,2.455674837157398,2.2875,2.462222222222222,3.0,1.0,1.0,1.3075,-0.9331365063194426,3.850318989983805,156.0,102.0,9.0,4.0,28.22222137451172,-2.06826516000001
17863,611970,2.148371476258241,3.44,2.18,2.0,1.0,1.0,1.2386999999999997,-0.6900082132812493,4.848491647752004,194.0,101.0,8.0,1.0,32.5,2.1345539400000177
17896,1660751,2.353278722003464,2.316666666666667,2.368,1.0,2.0,2.0,1.2866,-0.2866659121874989,4.375422722175947,62.0,1.0,8.0,3.0,30.0,-1.1752653000000066
17903,743297,2.12607268564472,2.316666666666667,2.1466666666666665,2.5,2.0,2.0,0.3700999999999999,-0.0291333592708345,6.45649477801871,4.0,109.0,8.0,3.0,36.66666793823242,-0.107213970000032
